"numero_dpe","date_etablissement_dpe","etiquette_dpe","type_batiment","periode_construction","surface_habitable_logement","classe_inertie_batiment","adresse_ban","code_postal_ban","code_insee_ban","code_region_ban","code_departement_ban","coordonnee_cartographique_x_ban","coordonnee_cartographique_y_ban","deperditions_enveloppe","qualite_isolation_enveloppe","conso_5_usages_ep","conso_5_usages_par_m2_ep","type_energie_n1","cout_total_5_usages","type_energie_principale_chauffage","_score"
"2526E0418224S","2025-02-05","C","maison",NA,84,"Moyenne","1 Chemin des Moulins 26300 Bourg-de-Péage","26300","26057","84","26",861525.45,6439459.57,132.7,"bonne",6435.6,76,"Gaz naturel",851.5,"Gaz naturel",NA
"2526E0675164A","2025-02-26","E","appartement",NA,36,"Légère","137 Avenue de la republique 26270 Loriol-sur-Drôme","26270","26166","84","26",844075.01,6407389.1,90.4,"insuffisante",9660.6,268,"Électricité",953.9,"Électricité",NA
"2526E0770381F","2025-02-05","D","maison",NA,61.8,"Légère","1200 Chemin de la Boucoule 26570 Montbrun-les-Bains","26570","26193","84","26",895137.16,6347317.57,118,"très bonne",14382.9,232.9,"Électricité",1353,"Électricité",NA
"2526E0434951B","2025-02-07","C","maison",NA,300.4,"Légère","3 Impasse du Patronnage 26800 Ambonil","26800","26007","84","26",850950.75,6412447.17,967.8,"insuffisante",41851.6,139,"Électricité",3620.4,"Électricité",NA
"2526E0651736Y","2025-02-25","A","appartement",NA,93.4,"Légère","10 Rue Paramente 26400 Crest","26400","26108","84","26",859467.32,6404838.13,85.9,"moyenne",3974.6,42,"Électricité",485.5,"Électricité",NA
"2526E0696384E","2025-02-28","C","appartement",NA,76.1,"Très lourde","10 Allee Joland 26500 Bourg-lès-Valence","26500","26058","84","26",849439.02,6428294.28,130.8,"insuffisante",8569.4,112,"Gaz naturel",1033.3,"Gaz naturel",NA
"2526E0548305V","2025-02-17","C","appartement",NA,27.9,"Légère","215bis Rue Faventines 26000 Valence","26000","26362","84","26",850344.9,6426702.25,56.9,"bonne",4730.7,169,"Gaz naturel",639.6,"Gaz naturel",NA
"2526E0587717R","2025-02-19","C","immeuble",NA,NA,"Légère","Rue Folle Avoine 26300 Bésayes","26300","26049","84","26",863502.53,6431785.25,551.6,"bonne",37592.6,118,"GPL",5854.3,"GPL",NA
"2526E0551884M","2025-02-17","D","appartement",NA,52.6,"Très lourde","100 Rue des Moulins 26000 Valence","26000","26362","84","26",850109.95,6426603.04,140.6,"insuffisante",10673.3,202,"Gaz naturel",1227.4,"Gaz naturel",NA
"2526E0466711P","2025-02-10","E","maison",NA,18.9,"Légère","3 Impasse Montplaisir 26000 Valence","26000","26362","84","26",850483.47,6427944.81,64.6,"bonne",7381.7,390,"Électricité",766.2,"Électricité",NA
"2526E0470022Y","2025-02-10","D","immeuble",NA,NA,"Moyenne","9 Rue du Docteur Barlatier 26100 Romans-sur-Isère","26100","26281","84","26",862558.79,6441280.69,6221.3,"insuffisante",341219.2,208.3,"Gaz naturel",33029,"Gaz naturel",NA
"2526E0513609J","2025-02-13","C","appartement",NA,58.8,"Lourde","63 Rue André Ducatez 26200 Montélimar","26200","26198","84","26",838017.79,6385773.4,140.9,"insuffisante",8660.7,147,"Électricité",871.5,"Électricité",NA
"2526E0465290Y","2025-02-10","D","appartement",NA,51,"Légère","21 Place Maurice Faure 26100 Romans-sur-Isère","26100","26281","84","26",861293.53,6440243.15,865.8,"bonne",10732.9,210,"Électricité",1042.3,"Électricité",NA
"2526E0640579V","2025-02-24","B","maison",NA,87.4,"Légère","40a Rue des Redis 26450 Puy-Saint-Martin","26450","26258","84","26",856662.47,6394325.84,196.4,"insuffisante",8723.8,99.8,"Électricité",877,"Électricité",NA
"2526E0379011N","2025-02-03","D","maison",NA,112.6,"Légère","8 Rue du 15 Novembre 1869 26330 Saint-Avit","26330","26293","84","26",854608,6457180.02,376.9,"insuffisante",26167.8,232,"Fioul domestique",3068.3,"Fioul domestique",NA
"2526E0592821Z","2025-02-20","B","maison",NA,93.4,"Moyenne","13 Allee des Clematites 26000 Valence","26000","26362","84","26",851222.37,6427225.78,267.6,"bonne",10140.5,108,"Électricité",993.4,"Électricité",NA
"2526E0360893R","2025-02-02","F","appartement",NA,36.4,"Lourde","Rue de la Loge 26700 La Garde-Adhémar","26700","26138","84","26",839711.39,6367571.56,164.6,"insuffisante",15279.7,419,"Électricité",1429.5,"Électricité",NA
"2526E0616427X","2025-02-23","D","appartement",NA,47.7,"Légère","21 Boulevard du Fust 26200 Montélimar","26200","26198","84","26",839276.6,6385771.01,88.1,"très bonne",8591.6,180,"Électricité",865.8,"Électricité",NA
"2502E0674806I","2025-02-26","D","appartement",NA,63,"Moyenne","16 Rue Chateauvert 26000 Valence","26000","26362","84","26",849628.37,6427149.29,151.8,"insuffisante",13948.5,221,"Gaz naturel",1545.6,"Gaz naturel",NA
"2526E0521045J","2025-02-14","D","appartement",NA,64.4,"Légère","27 Rue de Dunkerque 26300 Bourg-de-Péage","26300","26057","84","26",861057.86,6439775.08,159.8,"bonne",15033.2,233,"Électricité",1408.3,"Électricité",NA
"2526E0358362I","2025-02-02","C","maison",NA,170,"Lourde","80 Chemin du Moulin Neuf 26160 Rochefort-en-Valdaine","26160","26272","84","26",848246.22,6379790.4,398.1,"bonne",24543.2,144.3,"Électricité",2038,"Électricité",NA
"2526E0421862Q","2025-02-06","D","appartement",NA,154.9,"Légère","20 Rue Ernest Mottin 26750 Génissieux","26750","26139","84","26",864145.75,6445062.42,352.7,"bonne",33658.6,217,"Électricité",3005.7,"Électricité",NA
"2526E0587405R","2025-02-19","D","maison",NA,93,"Légère","620 Chemin des Ayes 26300 Jaillans","26300","26381","84","26",870600.66,6439390.15,231.9,"bonne",20861.3,224,"Électricité",1908.2,"Électricité",NA
"2556E0688493V","2025-02-27","E","maison",NA,49.8,"Moyenne","Route des Cinq Portes 26210 Saint-Sorlin-en-Valloire","26210","26330","84","26",851776.11,6466985.86,133.7,"bonne",13812.2,277,"Électricité",1303.6,"Électricité",NA
"2526E0537612O","2025-02-16","D","maison",NA,218,"Légère","215 Chemin de Trabute 26190 Saint-Jean-en-Royans","26190","26307","84","26",880115.88,6438431.8,586.5,"moyenne",48116.2,220,"Électricité",3829.5,"Électricité",NA
"2526E0522698Y","2025-02-14","F","maison",NA,115,"Lourde","438 Route de Claveyson 26330 Saint-Avit","26330","26293","84","26",852821.32,6456860.53,527.6,"insuffisante",34275.1,298,"Fioul domestique",4730.1,"Fioul domestique",NA
"2526E0354135T","2025-02-01","C","maison",NA,105,"Légère","976 Route des aures 26400 Allex","26400","26006","84","26",853058.42,6409155.09,313.2,"bonne",18724.6,178,"Électricité",1645.6,"Électricité",NA
"2526E0477469J","2025-02-11","A","maison",NA,93.2,"Moyenne","Le Clos de l'Abricotier 26110 Aubres","26110","26016","84","26",872966.49,6366531.08,124.7,"bonne",6341.8,68,"Bois – Granulés (pellets) ou briquettes",745.4,"Bois – Granulés (pellets) ou briquettes",NA
"2526E0621674S","2025-02-23","C","appartement",NA,87.6,"Légère","10 Rue de la Pierrotte 26100 Romans-sur-Isère","26100","26281","84","26",862125.93,6441022.07,154.9,"bonne",9621,109,"Gaz naturel",1133.6,"Gaz naturel",NA
"2526E0583427R","2025-02-19","D","maison",NA,135.7,"Lourde","2172 Route de Montgrenier 26380 Peyrins","26380","26231","84","26",861654.83,6449064.32,511.2,"insuffisante",25875.7,190,"Fioul domestique",3311.8,"Fioul domestique",NA
"2526E0629658U","2025-02-24","D","immeuble",NA,NA,"Légère","66 Grande Rue 26700 Pierrelatte","26700","26235","84","26",835100.5,6365745.96,244.4,"moyenne",24311.1,233,"Électricité",2323,"Électricité",NA
"2526E0490392K","2025-02-12","C","maison",NA,90,"Moyenne","Rue Simon Chopin 26750 Génissieux","26750","26139","84","26",864159.42,6444953.12,182.9,"moyenne",13791.7,153.2,"Électricité",1302,"Électricité",NA
"2526E0595112C","2025-02-20","D","appartement",NA,90.7,"Lourde","40 Impasse du Peuplier 26410 Glandage","26410","26142","84","26",905832.96,6402104.53,227.7,"bonne",22607.6,249,"Bois – Granulés (pellets) ou briquettes",2366.7,"Bois – Granulés (pellets) ou briquettes",NA
"2526E0680778Y","2025-02-27","D","appartement",NA,59.3,"Lourde","179 Avenue Maurice Faure 26000 Valence","26000","26362","84","26",848661.06,6425740.83,287.1,"insuffisante",13659.7,230,"Gaz naturel",1394.9,"Gaz naturel",NA
"2526E0399166S","2025-02-04","B","maison",NA,91.8,"Légère","1 Chemin des Moulins 26300 Bourg-de-Péage","26300","26057","84","26",861525.45,6439459.57,110.8,"très bonne",5146.1,56,"Gaz naturel",696.4,"Gaz naturel",NA
"2526E0511218K","2025-02-13","D","appartement",NA,28.5,"Moyenne","144 Impasse de la Tuilerie 26240 Laveyron","26240","26160","84","26",842437.58,6457542.94,75.7,"moyenne",6645.5,233,"Gaz naturel",862.7,"Gaz naturel",NA
"2526E0569524Y","2025-02-18","E","appartement",NA,72.6,"Moyenne","20 Rue Pasteur 26000 Valence","26000","26362","84","26",849314.79,6427275.08,204.1,"bonne",21039.8,289,"Électricité",1923.5,"Électricité",NA
"2526E0415317X","2025-02-05","C","maison",NA,66.2,"Moyenne","1 Chemin des Moulins 26300 Bourg-de-Péage","26300","26057","84","26",861525.45,6439459.57,93.3,"très bonne",4309.4,65,"Gaz naturel",584.2,"Gaz naturel",NA
"2526E0406760U","2025-02-05","C","maison",NA,101.6,"Légère","440 Chemin des Carriers 26260 Clérieux","26260","26096","84","26",854452.54,6443358.98,205.3,"bonne",16062.5,158,"Électricité",1510.4,"Électricité",NA
"2526E0457450K","2025-02-09","D","maison",NA,115.1,"Lourde","115 Chemin de Payonne 26270 Saulce-sur-Rhône","26270","26337","84","26",842407.6,6401523.61,379,"insuffisante",24259.5,210,"Fioul domestique",3137.3,"Fioul domestique",NA
"2526E0510148G","2025-02-13","D","appartement",NA,65.1,"Très lourde","3 Rue de la Republique 26100 Romans-sur-Isère","26100","26281","84","26",861525.44,6440654.36,152.6,"très bonne",12420,190,"Gaz naturel",1296.4,"Gaz naturel",NA
"2526E0882685P","2025-02-26","C","immeuble",NA,NA,"Lourde","3 Rue Guillaume 26100 Romans-sur-Isère","26100","26281","84","26",861703.41,6440837.08,2237.7,"moyenne",178001.7,140.7,"Gaz naturel",22741,"Gaz naturel",NA
"2526E0501014Y","2025-02-12","B","maison",NA,64.5,"Lourde","140 Chemin de Chambaud 26780 Châteauneuf-du-Rhône","26780","26085","84","26",835309.47,6379540.6,153.6,"bonne",6837.8,106,"Électricité",721.3,"Électricité",NA
"2526E0399842S","2025-02-04","E","appartement",NA,67.4,"Moyenne","33 Boulevard Marre Desmarais 26200 Montélimar","26200","26198","84","26",838832.1,6385915.37,203.2,"insuffisante",19605.4,290,"Gaz naturel",1909.1,"Gaz naturel",NA
"2526E0507057J","2025-02-13","D","appartement",NA,57.9,"Moyenne","21 Rue Saint James 26000 Valence","26000","26362","84","26",849089.64,6427755.74,141.4,"insuffisante",13667.1,236,"Électricité",1291.2,"Électricité",NA
"2526E0576075X","2025-02-19","C","maison",NA,93,"Moyenne","10 Rue Alexandre Pontaimery 26200 Montélimar","26200","26198","84","26",838894.15,6383447.12,249.4,"bonne",13654.9,146,"Gaz naturel",1594.9,"Gaz naturel",NA
"2526E0456619L","2025-02-09","C","maison",NA,125.3,"Moyenne","100 Grand'Rue 26730 Eymeux","26730","26129","84","26",871311.21,6444365.88,411.7,"moyenne",15899.2,126,"Électricité",1482.6,"Électricité",NA
"2526E0528876O","2025-02-16","E","maison",NA,126,"Moyenne","7 Rue Louis Royanez 26100 Romans-sur-Isère","26100","26281","84","26",861384.47,6441224.08,815.9,"insuffisante",37935.3,301,"Gaz naturel",3763.1,"Gaz naturel",NA
"2526E0360714U","2025-02-02","E","maison",NA,140.6,"Lourde","Chemin de Saint Aubanet 26110 Montaulieu","26110","26190","84","26",877134.72,6366079.2,649.8,"insuffisante",38542.9,274,"Fioul domestique",4540.6,"Fioul domestique",NA
"2526E0665080E","2025-02-26","F","maison",NA,136.1,"Lourde","145 Grand Rue 26350 Crépol","26350","26107","84","26",862583.53,6454772.4,705.3,"insuffisante",39674.2,291,"Fioul domestique",5669.6,"Fioul domestique",NA
"2526E0369317R","2025-02-02","C","immeuble",NA,NA,"Légère","16bis Rue de Delay 26100 Romans-sur-Isère","26100","26281","84","26",861561.6,6440987.26,903.4,"bonne",109282.5,161,"Électricité",11057.5,"Électricité",NA
"2526E0623126O","2025-02-23","G","maison",NA,22.3,"Moyenne","407 Chemin du Vivier 26240 Fay-le-Clos","26240","26133","84","26",850087.27,6460892.79,115,"insuffisante",11317.2,507,"Électricité",1090.4,"Électricité",NA
"2526E0413919D","2025-02-05","E","maison",NA,63,"Moyenne","2bis Impasse Jean Moulin 26100 Romans-sur-Isère","26100","26281","84","26",861310.45,6441317.71,273.4,"insuffisante",16412.4,260.5,"Gaz naturel",1851,"Gaz naturel",NA
"2526E0453508U","2025-02-09","D","maison",NA,87.7,"Moyenne","11 Impasse  claude debussy 26270 Loriol-sur-Drôme","26270","26166","84","26",843270.22,6407527.92,232.8,"bonne",16120.2,183.7,"Électricité",1386,"Électricité",NA
"2526E0584982M","2025-02-19","C","appartement",NA,40.8,"Légère","7 Place de l'Eglise 26190 Saint-Jean-en-Royans","26190","26307","84","26",880613.06,6438078.56,58,"très bonne",5229.4,128,"Électricité",588.9,"Électricité",NA
"2526E0448763H","2025-02-09","D","maison",NA,96.5,"Moyenne","17 Rue jean giono 26250 Livron-sur-Drôme","26250","26165","84","26",844725.52,6409830.29,254.9,"bonne",23976.2,248.4,"Électricité",2175,"Électricité",NA
"2526E0621645P","2025-02-23","D","appartement",NA,70,"Légère","Rue Jean Mermoz 26700 Pierrelatte","26700","26235","84","26",835602.29,6365337.63,128.3,"bonne",11115.7,158,"Gaz naturel",1340.1,"Gaz naturel",NA
"2526E0647043L","2025-02-25","E","appartement",NA,56.6,"Légère","Rue de la Viorne 26110 Vinsobres","26110","26377","84","26",864512.38,6361811.18,143.7,"bonne",14648.2,258,"Électricité",1375.3,"Électricité",NA
"2593E0439123C","2025-02-08","C","appartement",NA,34.6,"Lourde","Route des Cinq Portes 26210 Saint-Sorlin-en-Valloire","26210","26330","84","26",851776.11,6466985.86,2340,"bonne",3534.3,102.1,"Gaz naturel",358,"Gaz naturel",NA
"2526E0684396C","2025-02-27","E","appartement",NA,40.2,"Lourde","2207 Route de Montelimar 26220 Dieulefit","26220","26114","84","26",861483.87,6382799.85,106.2,"bonne",10435.9,259,"Électricité",1017.8,"Électricité",NA
"2538E0636376Q","2025-02-24","D","appartement",NA,47,"Légère","Rue Ampère 26800 Portes-lès-Valence","26800","26252","84","26",847839.99,6421959.91,160.1,"insuffisante",9426.1,200,"Gaz naturel",1110.9,"Gaz naturel",NA
"2526E0476340Y","2025-02-11","C","maison",NA,144,"Légère","165 Allée des Sapins 26750 Génissieux","26750","26139","84","26",863678.53,6444662.79,461.7,"moyenne",17450.4,121.1,"Électricité",1596,"Électricité",NA
"2526E0536569L","2025-02-12","D","immeuble",NA,NA,"Très lourde","74 Rue Jean Joseph Genissieu 26000 Valence","26000","26362","84","26",849370.19,6426406.06,2829.2,"insuffisante",177866.6,196,"Gaz naturel",20813,"Gaz naturel",NA
"2526E0648889L","2025-02-25","D","appartement",NA,61.7,"Légère","40 Rue des Alpes 26110 Nyons","26110","26220","84","26",870764.08,6364762.47,177.1,"moyenne",10811.6,175,"Gaz naturel",1266.2,"Gaz naturel",NA
"2526E0502305P","2025-02-12","D","appartement",NA,56.8,"Légère","35 Rue de la Bascule 26420 Saint-Julien-en-Vercors","26420","26309","84","26",892781.87,6442010.61,74.6,"très bonne",11299.8,199,"Électricité",1089,"Électricité",NA
"2526E0468653H","2025-02-10","D","maison",NA,256,"Moyenne","10 Rue de Delay 26100 Romans-sur-Isère","26100","26281","84","26",861674.89,6441006.88,1297.7,"insuffisante",56785.8,221,"Gaz naturel",5535.1,"Gaz naturel",NA
"2526E0477395N","2025-02-11","C","maison",NA,119.7,"Lourde","330 Route de Bramard 26510 Sahune","26510","26288","84","26",880757.73,6371072.14,320.9,"bonne",15652.1,130,"Bois – Bûches",1241,"Bois – Bûches",NA
"2526E0502200O","2025-02-12","D","maison",NA,89.5,"Moyenne","153 Route de Marges 26260 Saint-Donat-sur-l'Herbasse","26260","26301","84","26",857653.46,6447988.41,219.1,"moyenne",20060.5,224,"Électricité",1839.5,"Électricité",NA
"2593E0439255E","2025-02-08","C","appartement",NA,31.2,"Lourde","Rue I et Frederic Joliot Curie 26800 Portes-lès-Valence","26800","26252","84","26",848255.79,6420840.45,2340,"bonne",3185,102.1,"Gaz naturel",322.6,"Gaz naturel",NA
"2526E0597372A","2025-02-20","C","maison",NA,136,"Légère","Impasse des Lantanas 26790 Rochegude","26790","26275","84","26",845319.53,6352287.58,314.1,"bonne",21686.4,159,"Électricité",1787.5,"Bois – Bûches",NA
"2593E0439218T","2025-02-08","C","appartement",NA,37.5,"Lourde","Rue I et Frederic Joliot Curie 26800 Portes-lès-Valence","26800","26252","84","26",848255.79,6420840.45,2340,"bonne",3830.6,102.1,"Gaz naturel",388,"Gaz naturel",NA
"2526E0384007R","2025-02-03","D","appartement",NA,77.7,"Très lourde","Avenue des cevennes 26250 Livron-sur-Drôme","26250","26165","84","26",845223.66,6409669.09,234.2,"moyenne",16987.1,218,"Gaz naturel",1600.9,"Gaz naturel",NA
"2526E0586481D","2025-02-19","C","maison",NA,194.7,"Légère","1 Chemin du Chevalet 26750 Geyssans","26750","26140","84","26",864818.57,6449062.32,381.7,"très bonne",27893,143,"Électricité",2278.8,"Électricité",NA
"2526E0560538I","2025-02-18","B","maison",NA,89.1,"Légère","8 Rue Jean Zay 26800 Portes-lès-Valence","26800","26252","84","26",848355.75,6421652.75,207.7,"très bonne",9378.9,105,"Électricité",930.7,"Électricité",NA
"2556E0611848Y","2025-02-23","C","maison",NA,60.7,"Moyenne","Route des Cinq Portes 26210 Saint-Sorlin-en-Valloire","26210","26330","84","26",851776.11,6466985.86,100.7,"très bonne",8535.3,140,"Gaz naturel",1105,"Gaz naturel",NA
"2526E0526647V","2025-02-15","G","maison",NA,74.7,"Lourde","21 Avenue Maurice Faure 26260 Saint-Donat-sur-l'Herbasse","26260","26301","84","26",856514.91,6449031.35,485.1,"insuffisante",25839.6,345,"Fioul domestique",3831.9,"Fioul domestique",NA
"2526E0525568I","2025-02-15","E","appartement",NA,127.8,"Lourde","23 Rue Christophe Colomb 26000 Valence","26000","26362","84","26",849655.45,6426810.31,360,"insuffisante",32041.3,250,"Gaz naturel",3125.6,"Gaz naturel",NA
"2526E0634236W","2025-02-24","C","maison",NA,169,"Moyenne","4 Rue Jean Therond 26000 Valence","26000","26362","84","26",850706.67,6425212.81,403.2,"bonne",19612.3,116,"Électricité",1713,"Électricité",NA
"2526E0647865B","2025-02-25","C","maison",NA,134,"Moyenne","4 Rue du Champ de l Espine 26290 Donzère","26290","26116","84","26",836525.37,6371313.27,248.5,"très bonne",15200.7,113,"Gaz naturel",1676.6,"Gaz naturel",NA
"2526E0494047Z","2025-02-12","C","appartement",NA,43,"Légère","34 Avenue de Provence 26320 Saint-Marcel-lès-Valence","26320","26313","84","26",854316.7,6432274.65,44.9,"très bonne",6502.4,151,"Électricité",693.7,"Électricité",NA
"2526E0678099X","2025-02-26","C","immeuble",NA,NA,"Moyenne","Rue des Fosses 26300 Charpey","26300","26079","84","26",865159.68,6428818.16,650.9,"bonne",37533.3,98,"Réseau de Chauffage urbain",3779.8,"Réseau de Chauffage urbain",NA
"2526E0403285D","2025-02-04","C","appartement",NA,17.8,"Lourde","89 Avenue des Baumes 26000 Valence","26000","26362","84","26",849180.91,6426010.45,36.1,"moyenne",2161,121,"Fioul domestique",302.2,"Fioul domestique",NA
"2526E0685307D","2025-02-27","F","appartement",NA,40.7,"Très lourde","21 Rue Gambetta 26110 Nyons","26110","26220","84","26",870226.64,6364803.58,164.6,"insuffisante",16603.2,407,"Électricité",1543,"Électricité",NA
"2526E0580532I","2025-02-19","C","appartement",NA,45.2,"Moyenne","4 Rue sainte barbe 26250 Livron-sur-Drôme","26250","26165","84","26",845363.23,6409970.2,82.6,"bonne",6936.4,153,"Gaz naturel",905.4,"Gaz naturel",NA
"2526E0445004S","2025-02-09","D","appartement",NA,24.9,"Moyenne","58 Avenue du Grand Charran 26000 Valence","26000","26362","84","26",850705.38,6426803.18,52.2,"très bonne",6111.9,245,"Électricité",661.5,"Électricité",NA
"2526E0419499T","2025-02-06","D","appartement",NA,46.6,"Lourde","14 Rue du Onze Novembre 26600 Tain-l'Hermitage","26600","26347","84","26",844601.55,6442993.9,81.6,"bonne",8981,192,"Électricité",897.9,"Électricité",NA
