"numero_dpe","date_etablissement_dpe","etiquette_dpe","type_batiment","periode_construction","surface_habitable_logement","classe_inertie_batiment","adresse_ban","code_postal_ban","code_insee_ban","code_region_ban","code_departement_ban","coordonnee_cartographique_x_ban","coordonnee_cartographique_y_ban","deperditions_enveloppe","qualite_isolation_enveloppe","conso_5_usages_ep","conso_5_usages_par_m2_ep","type_energie_n1","cout_total_5_usages","type_energie_principale_chauffage","_score"
"2415E1560467R","2024-04-29","B","appartement",NA,68.8,"Moyenne","6 Avenue du Commandant Delorme 15100 Saint-Flour","15100","15187","84","15",707850.15,6437233.78,64,"très bonne",7562.5,109,"Électricité",621,"Électricité",NA
"2415E1588462K","2024-05-01","D","maison",NA,70,"Légère","11 Rue Elbes de Saignes 15200 Mauriac","15200","15120","84","15",647805.3,6457226.72,142.8,"bonne",15268.7,218,"Électricité",1128,"Électricité",NA
"2415E1235968Y","2024-04-04","E","appartement",NA,77,"Légère","18 Rue des Fargues 15000 Aurillac","15000","15014","84","15",656425.48,6425842.52,144.7,"très bonne",21334.9,277,"Électricité",1553.6,"Électricité",NA
"2415E1858870S","2024-04-29","E","appartement",NA,79.1,"Légère","32 R. du Lieutenant BASSET 15400 Riom-ès-Montagnes","15400","15162","84","15",672778.26,6465045.79,133,"très bonne",21943.8,277.5,"Électricité",1595,"Électricité",NA
"2415E1373835N","2024-04-15","G","appartement",NA,89.3,"Légère","10 Montée du Tillit 15130 Vézac","15130","15255","84","15",662066.31,6421597.29,261,"bonne",38049.1,426.2,"Électricité",2702,"Électricité",NA
"2415E1311058A","2024-04-10","D","appartement",NA,53.7,"Légère","2 Avenue Fernand Talandier 15200 Mauriac","15200","15120","84","15",647830.63,6457950.64,66,"moyenne",10814.9,201,"Électricité",835.6,"Électricité",NA
"2415E1453375T","2024-04-22","G","maison",NA,50,"Moyenne","1 Rue du Plomb du Cantal 15230 Pierrefort","15230","15152","84","15",687288.6,6424757.91,209.6,"insuffisante",28574.7,571.4,"Électricité",2006,"Électricité",NA
"2415E1459366E","2024-04-22","D","appartement",NA,61,"Lourde","14 Rue des Dames 15000 Aurillac","15000","15014","84","15",656540.4,6426018.65,91.1,"bonne",14076.6,230,"Électricité",1057,"Électricité",NA
"2415E1341726O","2024-04-14","D","appartement",NA,81.6,"Lourde","1 Rue Eloy Chapsal 15000 Aurillac","15000","15014","84","15",656039.91,6425351.96,138.6,"très bonne",13332.3,163,"Gaz naturel",1150.9,"Gaz naturel",NA
"2415E1494271R","2024-04-24","E","maison",NA,80,"Légère","8 Rue du Pre de l'Ecole 15200 Mauriac","15200","15120","84","15",647216.66,6457592.77,171.7,"bonne",22269.6,278,"Électricité",1594.3,"Électricité",NA
"2415E1230306E","2024-04-04","E","appartement",NA,104.4,"Légère","15 Boulevard du Pavatou 15000 Aurillac","15000","15014","84","15",656550.3,6426080.89,219.1,"insuffisante",25205.5,241.4,"Gaz naturel",1674,"Gaz naturel",NA
"2415E1345352A","2024-04-14","D","appartement",NA,38,"Légère","2 Avenue du General Milhaud 15000 Aurillac","15000","15014","84","15",655840.08,6425078.48,44.4,"très bonne",7495.3,197,"Électricité",616.6,"Électricité",NA
"2415E1363227N","2024-04-15","D","maison",NA,101,"Moyenne","37 Av du Cdt Hubert Monraisse 15000 Aurillac","15000","15014","84","15",655246.58,6423900.15,202,"bonne",15368.5,152.1,"Gaz naturel",1370,"Gaz naturel",NA
"2415E1423263P","2024-04-18","D","appartement",NA,63,"Lourde","6 Residence Paul Delpuech 15000 Aurillac","15000","15014","84","15",655724.37,6426518.21,83.5,"insuffisante",9809.2,155,"Gaz naturel",649.7,"Gaz naturel",NA
"2415E1539114K","2024-04-28","D","appartement",NA,80.4,"Moyenne","22bis Avenue Léon Bélard 15100 Saint-Flour","15100","15187","84","15",706782.93,6438011.08,136.3,"bonne",15532,193,"Gaz naturel",1315.1,"Gaz naturel",NA
"2415E1417712C","2024-04-18","E","maison",NA,120.7,"Moyenne","7 lieu dit : le chassang 15100 Tiviers","15100","15237","84","15",712311.85,6440110.79,252.7,"bonne",37901.7,314,"Électricité",2467.4,"Électricité",NA
"2415E1468262I","2024-04-22","D","appartement",NA,77,"Légère","47 Rue de l'Egalite 15000 Aurillac","15000","15014","84","15",655867.56,6426095.68,134.6,"insuffisante",11771.9,152.8,"Gaz naturel",1104,"Gaz naturel",NA
"2415E1290287D","2024-04-09","D","appartement",NA,15,"Légère","28 Boulevard Monthyon 15200 Mauriac","15200","15120","84","15",647451.6,6457805.68,22.2,"très bonne",4522.5,301,"Électricité",431.3,"Électricité",NA
"2415E1280307H","2024-04-08","G","maison",NA,26,"Légère","4 Rue de la Mairie 15230 Pierrefort","15230","15152","84","15",687243.99,6424707.46,88.7,"insuffisante",14152.2,544.3,"Électricité",1062,"Électricité",NA
"2415E1280058S","2024-04-08","C","appartement",NA,68.1,"Légère","3 Rue du Lavoir 15340 Cassaniouze","15340","15029","84","15",651126.94,6399173.33,77.5,"très bonne",7955.6,116,"Électricité",646.9,"Électricité",NA
"2415E1290825V","2024-04-09","D","appartement",NA,16,"Légère","28 Boulevard Monthyon 15200 Mauriac","15200","15120","84","15",647451.6,6457805.68,24.7,"très bonne",4951.7,309,"Électricité",457.9,"Électricité",NA
"2415E1399265P","2024-04-16","F","maison",NA,120,"Légère","23 Avenue du Docteur Jean Lambert 15800 Vic-sur-Cère","15800","15258","84","15",670458.82,6431273.23,517.6,"insuffisante",43920,366,"Bois – Granulés (pellets) ou briquettes",2792,"Bois – Granulés (pellets) ou briquettes",NA
"2415E1404613H","2024-04-17","G","maison",NA,87.4,"Lourde","1 Rue Michel Buche 15100 Saint-Flour","15100","15187","84","15",706195.47,6438141.52,341.3,"insuffisante",31391.5,359,"Fioul domestique",2914.6,"Fioul domestique",NA
"2415E1246996C","2024-04-07","C","appartement",NA,68.6,"Légère","3 Rue du Lavoir 15340 Cassaniouze","15340","15029","84","15",651126.94,6399173.33,101.9,"très bonne",11391.1,166,"Électricité",873.6,"Électricité",NA
"2415E1319234M","2024-04-11","C","appartement",NA,64.3,"Légère","6 Cite de la Jordanne 15000 Aurillac","15000","15014","84","15",656134.11,6424991.43,91.8,"insuffisante",9755.9,151,"Réseau de Chauffage urbain",821.7,"Réseau de Chauffage urbain",NA
"2415E1529998U","2024-04-26","F","maison",NA,102.5,"Légère","3 Rue des Lilas 15130 Ytrac","15130","15267","84","15",649695.98,6423763.54,365.5,"insuffisante",30454.7,297,"Fioul domestique",2845.3,"Fioul domestique",NA
"2415E1497239V","2024-04-24","E","appartement",NA,48,"Légère","35 Rue Arsène Vermenouze 15000 Aurillac","15000","15014","84","15",656065.19,6425838.05,101,"bonne",11256.5,234,"Gaz naturel",1006,"Gaz naturel",NA
"2415E1302895B","2024-04-10","C","appartement",NA,74.5,"Légère","12 Chemin de Patay 15000 Aurillac","15000","15014","84","15",656831.98,6426106.03,94.2,"bonne",9037.6,121.2,"Gaz naturel",950,"Gaz naturel",NA
"2415E1547794G","2024-04-28","D","maison",NA,100.2,"Légère","16 Rue Maurice Ravel 15000 Aurillac","15000","15014","84","15",655407.22,6423439.94,314.4,"insuffisante",22849,228,"Gaz naturel",1812.5,"Gaz naturel",NA
"2415E1187253H","2024-04-01","G","maison",NA,114,"Lourde","28 Boulevard Antony Joly 15000 Aurillac","15000","15014","84","15",655436.97,6425779.09,453.2,"insuffisante",41807,366,"Fioul domestique",3861.7,"Fioul domestique",NA
"2415E1219343N","2024-04-03","G","appartement",NA,19,"Lourde","73 Rue Paul Doumer 15000 Aurillac","15000","15014","84","15",655819.42,6424914.13,73.7,"insuffisante",10426.9,548,"Électricité",810,"Électricité",NA
"2415E1496211H","2024-04-24","E","appartement",NA,23,"Légère","26 Boulevard du Pavatou 15000 Aurillac","15000","15014","84","15",656619.29,6426006.44,42.3,"moyenne",6861.2,298,"Électricité",574.7,"Électricité",NA
"2415E1274169F","2024-04-08","F","immeuble",NA,NA,"Lourde","23 Rue Notre-dame d'Aout 15110 Chaudes-Aigues","15110","15045","84","15",700294.84,6417226.05,437.5,"moyenne",60558.7,394,"Électricité",4425,"Électricité",NA
"2415E1356851H","2024-04-14","G","appartement",NA,33.2,"Légère","53 Avenue des Pupilles de la Nation 15000 Aurillac","15000","15014","84","15",655710.92,6424559.03,89.5,"très bonne",14884,447,"Électricité",1112.3,"Électricité",NA
"2415E1457253X","2024-04-22","G","appartement",NA,88,"Moyenne","9 Rue Germain Prat 15130 Lafeuillade-en-Vézie","15130","15090","84","15",657191.19,6410026.19,329.5,"moyenne",28538.9,324,"Fioul domestique",2649.6,"Fioul domestique",NA
"2415E1591079B","2024-05-01","D","appartement",NA,38.5,"Moyenne","8 Place de la Bienfaisance 15000 Aurillac","15000","15014","84","15",656443.48,6426058.64,51.3,"très bonne",8328,216.2,"Électricité",671,"Électricité",NA
"2415E1457404S","2024-04-22","E","appartement",NA,26,"Très lourde","29 Boulevard du Pont Rouge 15000 Aurillac","15000","15014","84","15",656480.79,6425537.35,58.7,"très bonne",8072.7,310,"Électricité",654.7,"Électricité",NA
"2415E1267474S","2024-04-08","C","appartement",NA,37.9,"Légère","32 Rue Tour de Ville 15600 Maurs","15600","15122","84","15",636398.07,6401605.78,45.1,"très bonne",6516,171.9,"Électricité",552,"Électricité",NA
"2415E1305102Y","2024-04-10","G","immeuble",NA,NA,"Moyenne","11 Rue des Dames 15000 Aurillac","15000","15014","84","15",656543.51,6426022.74,947.4,"insuffisante",116035.8,716,"Électricité",9925.3,"Électricité",NA
"2415E1334421P","2024-04-12","E","maison",NA,120,"Légère","2 Rue du 8 Mai 1945 15600 Maurs","15600","15122","84","15",636406.92,6401549.03,461.2,"insuffisante",38101.6,317.5,"Gaz naturel",2451,"Gaz naturel",NA
"2415E1265545N","2024-04-08","D","appartement",NA,78,"Moyenne","33 Boulevard Jean Jaures 15000 Aurillac","15000","15014","84","15",656645.04,6426191.41,155.4,"très bonne",19403.8,248,"Électricité",1421.5,"Électricité",NA
"2415E1425868U","2024-04-18","G","appartement",NA,18,"Très lourde","6 Rue du Barry 15300 Murat","15300","15138","84","15",689395.48,6445643.55,76.1,"insuffisante",12441.5,691,"Électricité",945.2,"Électricité",NA
"2415E1219841R","2024-04-03","E","appartement",NA,21,"Lourde","73 Rue Paul Doumer 15000 Aurillac","15000","15014","84","15",655819.42,6424914.13,54.6,"moyenne",7821.1,372,"Électricité",638.1,"Électricité",NA
"2415E1316054E","2024-04-10","D","appartement",NA,149.1,"Légère","34 Rue des Chênes 15130 Ytrac","15130","15267","84","15",650957.77,6426539.36,301.6,"bonne",27910.9,187,"Gaz naturel",1937.4,"Gaz naturel",NA
"2415E1595670Q","2024-05-01","E","maison",NA,105,"Moyenne","12 Chemin des Remparts 15000 Aurillac","15000","15014","84","15",653493.09,6424075.26,336.5,"moyenne",26944.8,256,"Fioul domestique",2311.2,"Fioul domestique",NA
"2415E1567426I","2024-04-29","E","appartement",NA,65.5,"Moyenne","9 Avenue des Pupilles de la Nation 15000 Aurillac","15000","15014","84","15",655835.2,6424958.78,235.8,"bonne",21455.5,327,"Réseau de Chauffage urbain",1706.1,"Réseau de Chauffage urbain",NA
"2415E1370648Y","2024-04-15","E","appartement",NA,47,"Lourde","39 Rue du Faubourg Nôtre-Dame 15300 Murat","15300","15138","84","15",689969.78,6445520.32,83.7,"insuffisante",13411.1,285,"Électricité",1029.5,"Électricité",NA
"2415E1492904C","2024-04-24","D","appartement",NA,53,"Moyenne","4 Cite Pierre Terrisse 15000 Aurillac","15000","15014","84","15",655581.98,6425999.53,92.5,"bonne",12260.2,231,"Gaz naturel",943.1,"Gaz naturel",NA
"2415E1448912C","2024-04-21","F","maison",NA,136,"Lourde","4 Lot les Cèdres Bleus 15100 Saint-Flour","15100","15187","84","15",707167.36,6437659.55,387.7,"bonne",61656.5,453.3,"Électricité",4015,"Électricité",NA
"2415E1550492A","2024-04-28","D","maison",NA,80,"Légère","3 Rue Elbes de Saignes 15200 Mauriac","15200","15120","84","15",647808.39,6457304.88,186.5,"bonne",19501.4,243,"Électricité",1405.6,"Électricité",NA
"2415E1205010G","2024-04-02","D","appartement",NA,51.5,"Lourde","45 Boulevard du Pont Rouge 15000 Aurillac","15000","15014","84","15",656450.59,6425405.72,77.9,"insuffisante",11701.2,227.2,"Électricité",895,"Électricité",NA
"2415E1500467Z","2024-04-24","E","immeuble",NA,NA,"Moyenne","1 Place Georges Pompidou 15700 Pleaux","15700","15153","84","15",639146.68,6448565.39,571.9,"insuffisante",58436.9,307,"Fioul domestique",5084.3,"Fioul domestique",NA
"2415E1558289X","2024-04-29","E","maison",NA,141.5,"Lourde","1 Rue Jean Jaurès 15210 Ydes","15210","15265","84","15",655899.19,6472552.58,520.4,"insuffisante",40145.4,283,"Gaz naturel",2979.5,"Gaz naturel",NA
"2415E1204425T","2024-04-02","G","appartement",NA,51,"Moyenne","14 Rue de la Trémolière 15150 Laroquebrou","15150","15094","84","15",635974.32,6430289.09,166.8,"bonne",23059.8,452,"Électricité",1671.6,"Électricité",NA
"2415E1377651H","2024-04-16","E","appartement",NA,55.2,"Moyenne","27 Rue du Monastere 15000 Aurillac","15000","15014","84","15",656410.97,6425922.48,108.9,"moyenne",17323.3,313.9,"Électricité",1278,"Électricité",NA
"2415E1222624S","2024-04-03","E","appartement",NA,30,"Moyenne","22 Rue de la Coste 15000 Aurillac","15000","15014","84","15",656158.31,6425885.38,118.2,"insuffisante",9407.7,313,"Gaz naturel",881,"Gaz naturel",NA
"2415E1565565T","2024-04-28","F","appartement",NA,45.7,"Légère","3 Rue du Salut 15000 Aurillac","15000","15014","84","15",656300.76,6425722.21,115.3,"moyenne",15838.2,346,"Électricité",1178,"Électricité",NA
"2415E1692523T","2024-04-25","E","maison",NA,73,"Moyenne","4 Largères 15350 Champagnac","15350","15037","84","15",655996.66,6474022.75,201,"insuffisante",23978.5,328.4,"Électricité",1591,"Électricité",NA
"2415E1790907T","2024-04-08","G","maison",NA,57.5,"Moyenne","27 Avenue des 12 et 24 Juin 1944 15300 Murat","15300","15138","84","15",689579.29,6445844.04,280.5,"insuffisante",39496.4,686.8,"Électricité",2802,"Électricité",NA
"2415E1323711R","2024-04-11","F","appartement",NA,29,"Lourde","34 Avenue des Pupilles de la Nation 15000 Aurillac","15000","15014","84","15",655772.19,6424807.5,72.5,"insuffisante",11528.5,397,"Électricité",899.3,"Électricité",NA
"2415E1298559H","2024-04-09","E","maison",NA,51.7,"Légère","20 Rue du Collège 15100 Saint-Flour","15100","15187","84","15",707248.91,6437209.95,93.3,"bonne",15893.1,307.5,"Électricité",1181,"Électricité",NA
"2415E1187664C","2024-04-01","D","appartement",NA,95.5,"Moyenne","15 Rue du Breuil 15100 Saint-Flour","15100","15187","84","15",707377.24,6437176,129.4,"moyenne",14918.9,156,"GPL",2118.7,"GPL",NA
"2415E1479413F","2024-04-23","E","maison",NA,89,"Moyenne","2 Residence les Vergnes 15270 Champs-sur-Tarentaine-Marchal","15270","15038","84","15",665309.86,6477233.77,201.4,"insuffisante",25261.5,283.8,"Électricité",1662,"Électricité",NA
"2415E1593036I","2024-05-01","D","maison",NA,165,"Légère","25 Rue Marie Landes 15000 Aurillac","15000","15014","84","15",654966.94,6425622.86,315.5,"très bonne",31203.3,189,"Électricité",2043.5,"Électricité",NA
"2415E1279999L","2024-04-08","E","appartement",NA,67.5,"Légère","14 Cite Laumond 15400 Riom-ès-Montagnes","15400","15162","84","15",672419.32,6465182.54,144.8,"insuffisante",21186.9,314,"Gaz naturel",1490.7,"Gaz naturel",NA
"2415E1202094C","2024-04-02","D","maison",NA,99,"Légère","29 Quartier Saint Laurent 15220 Saint-Mamet-la-Salvetat","15220","15196","84","15",645201.98,6418035.75,208.4,"bonne",18413,185,"Électricité",1226.2,"Électricité",NA
"2415E1528147P","2024-04-25","E","maison",NA,275,"Légère","10 Rue de l'Aubrac 15100 Saint-Flour","15100","15187","84","15",705991.83,6437264.03,574.1,"bonne",45567.9,165,"Fioul domestique",4237.8,"Fioul domestique",NA
"2415E1314971N","2024-04-10","E","appartement",NA,42,"Lourde","3 Rue Jean de Bonnefon 15000 Aurillac","15000","15014","84","15",655702.1,6424694.27,87,"très bonne",12110.2,288,"Électricité",922.5,"Électricité",NA
"2415E1314444G","2024-04-10","G","maison",NA,137.9,"Lourde","10 Avenue du Général de Gaulle 15500 Massiac","15500","15119","84","15",715482.82,6461393.36,498.1,"insuffisante",49948.3,362,"Fioul domestique",4611,"Fioul domestique",NA
"2415E1544018A","2024-04-28","E","maison",NA,90,"Moyenne","14 Rue Jean de la Fontaine 15200 Mauriac","15200","15120","84","15",647174.69,6458020.16,284.8,"bonne",28591.3,317,"Bois – Granulés (pellets) ou briquettes",1935.7,"Bois – Granulés (pellets) ou briquettes",NA
"2415E1304077N","2024-04-10","C","appartement",NA,63.1,"Légère","9 Cours Spy des Ternes 15100 Saint-Flour","15100","15187","84","15",707044.99,6437094.88,102.9,"moyenne",8955.9,141,"Électricité",712.9,"Électricité",NA
"2415E1447429B","2024-04-21","E","maison",NA,71,"Moyenne","4 Rue du Pre de l'Ecole 15200 Mauriac","15200","15120","84","15",647256.1,6457615.42,172.7,"bonne",23371.5,329,"Électricité",1670.4,"Électricité",NA
"2415E1560897F","2024-04-29","F","maison",NA,88.7,"Lourde","10 Rue de Bellevue 15200 Mauriac","15200","15120","84","15",647673.99,6458150.98,358.3,"insuffisante",36933.3,416,"Bois – Granulés (pellets) ou briquettes",2370.7,"Bois – Granulés (pellets) ou briquettes",NA
"2415E1487535P","2024-04-23","E","appartement",NA,51,"Moyenne","35 Rue Arsène Vermenouze 15000 Aurillac","15000","15014","84","15",656065.19,6425838.05,141.5,"insuffisante",13897.2,272,"Gaz naturel",1180.1,"Gaz naturel",NA
"2415E1280232K","2024-04-08","C","appartement",NA,68.1,"Légère","3 Rue du Lavoir 15340 Cassaniouze","15340","15029","84","15",651126.94,6399173.33,77.2,"bonne",7902.5,116,"Électricité",643.4,"Électricité",NA
"2415E1391563J","2024-04-16","D","appartement",NA,95.5,"Légère","6 Avenue du Docteur Louis Mallet 15300 Murat","15300","15138","84","15",689877.22,6445575.45,142.4,"bonne",22827.7,238.9,"Électricité",1655,"Électricité",NA
"2415E1373560Y","2024-04-15","G","appartement",NA,27.3,"Légère","6 Rue Lescure 15000 Aurillac","15000","15014","84","15",655619.9,6425241.98,108.4,"insuffisante",13443,493.1,"Gaz naturel",1161,"Gaz naturel",NA
"2415E1448017R","2024-04-21","E","maison",NA,80,"Légère","1 Rue du Pre de l'Ecole 15200 Mauriac","15200","15120","84","15",647301.22,6457641.81,194.8,"bonne",26137.5,326,"Électricité",1856.6,"Électricité",NA
"2415E1416564Y","2024-04-17","D","maison",NA,106.6,"Légère","2 Impasse des Barthes 15600 Maurs","15600","15122","84","15",637578.8,6400631.25,278.6,"bonne",19587.9,183,"Gaz naturel",1642,"Gaz naturel",NA
"2415E1453501P","2024-04-22","G","maison",NA,70,"Légère","53 Rue du Thuile-bas 15100 Saint-Flour","15100","15187","84","15",707681.96,6437019,232.6,"insuffisante",28218.8,403.1,"Fioul domestique",2855,"Fioul domestique",NA
"2415E1330131P","2024-04-11","D","appartement",NA,76,"Légère","15 Cite du Manhal 1 15150 Laroquebrou","15150","15094","84","15",637170.63,6430059.31,183.7,"moyenne",17566.2,231,"Gaz naturel",1454,"Gaz naturel",NA
"2415E1278150I","2024-04-08","E","appartement",NA,67.4,"Légère","14 Cite Laumond 15400 Riom-ès-Montagnes","15400","15162","84","15",672419.32,6465182.54,149.1,"insuffisante",19742.6,292,"Gaz naturel",1401.7,"Gaz naturel",NA
"2415E1625353H","2024-05-01","E","maison",NA,132.4,"Légère","23 Les Aygades 15130 Arpajon-sur-Cère","15130","15012","84","15",654385.83,6420619.46,294.8,"bonne",36689.6,277,"Électricité",2606,"Électricité",NA
"2415E1641982W","2024-04-18","E","maison",NA,98,"Légère","35 Rue des Primeveres 15200 Le Vigean","15200","15261","84","15",648119.77,6458716.32,330.2,"insuffisante",27861.4,284.3,"Fioul domestique",2318,"Fioul domestique",NA
"2415E1459623B","2024-04-22","E","immeuble",NA,NA,"Moyenne","1 Rue Chazerat 15000 Aurillac","15000","15014","84","15",656379.96,6425798.52,846,"insuffisante",78471.1,318,"Gaz naturel",5770,"Gaz naturel",NA
